id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
649095,simple&clean apt w/ amazing view,2678583,Umut,,Beyoglu,41.0257,28.97649,Entire home/apt,621,3,88,2019-11-18,0.99,3,178,0,
651039,"Quiet, spacious, with patio garden",3242426,Kadir,,Beyoglu,41.03242,28.98015,Entire home/apt,828,2,28,2021-08-29,0.37,12,360,1,
651276,"Cozy, high ceilings & marble floors",3242426,Kadir,,Beyoglu,41.03175,28.98016,Entire home/apt,621,2,10,2019-03-30,0.10,12,348,1,
652580,"Light, peaceful & high ceilings",3242426,Kadir,,Beyoglu,41.03083,28.98043,Entire home/apt,621,2,14,2020-11-30,0.48,12,348,1,
652610,"White, bright and airy!",3242426,Kadir,,Beyoglu,41.03025,28.98235,Entire home/apt,517,2,5,2015-12-04,0.17,12,0,1,
652635,Penthouse with panoramic views,3242426,Kadir,,Beyoglu,41.03047,28.98213,Entire home/apt,1448,2,12,2015-08-18,0.15,12,30,0,
657009,Campervan in Istanbul. Where do you want to sleep?,3072139,Hasan,,Fatih,41.00661,28.98383,Entire home/apt,958,2,1,2018-10-22,0.03,1,365,0,
659314,Historic Old City Studio Apt Balat1,2361238,Carolina,,Fatih,41.02919,28.94835,Entire home/apt,256,2,181,2019-07-13,2.10,7,357,6,
659354,Historic Old City Duplex Apt Balat3,2361238,Carolina,,Fatih,41.02952,28.94716,Entire home/apt,393,2,178,2021-07-27,1.84,7,356,11,
661206,In the center with a good price,3338221,Bahar,,Fatih,41.01965,28.92452,Private room,178,1,33,2013-05-29,0.30,2,365,0,
661874,Sea View Flat with Terace in Cihangir (Adult Only),3341629,MySuite,,Beyoglu,41.03026,28.98143,Entire home/apt,1552,1,6,2019-04-13,0.20,3,77,1,
661923,PRIVATE TERRACE OFFERS 360 VIEWS,3341629,MySuite,,Beyoglu,41.02863,28.98232,Entire home/apt,1020,1,2,2013-05-03,0.02,3,349,0,
663291,Historic Old City Studio Apt Balat2,2361238,Carolina,,Fatih,41.02919,28.94835,Entire home/apt,393,2,187,2021-08-19,2.18,7,346,10,
663327,Historic Old City MiniDuplex Balat4,2361238,Carolina,,Fatih,41.02919,28.94835,Entire home/apt,259,2,208,2019-12-25,2.35,7,331,6,
668803,Chic Quatier Botanical Heaven,3385653,Berna,,Sisli,41.04996,28.99948,Entire home/apt,1138,3,0,,,1,365,0,
670454,"Cozy Room with Terrace, City View!",2541656,Başak,,Besiktas,41.05167,29.00572,Private room,113,30,25,2019-08-30,0.29,11,88,2,
680374,Fancy 2 Bdrm Macka Apt (near Besiktas and Taksim),2086289,Banu,,Besiktas,41.04223,28.99864,Entire home/apt,539,2,78,2019-12-29,0.77,1,309,4,
683885,Ender Guzey Museum ARThill Bodrum,3486968,Ender,,Sariyer,41.22204,29.02467,Private room,750,180,0,,,1,365,0,
684354,Modern and Clean Residence in Perfect Location,3489405,Omer Faruk,,Bahcelievler,41.00468,28.81231,Entire home/apt,670,4,45,2019-01-16,0.99,2,274,0,
688345,Cozy apt in the heart of Cihangir,3514111,Emre,,Beyoglu,41.03148,28.98405,Private room,562,5,1,2013-05-09,0.01,1,365,0,
691434,1 bedroom apartment in the center of Old Istanbul,2552453,Ozkan,,Fatih,41.02849,28.94835,Entire home/apt,479,14,34,2021-04-09,0.79,5,284,5,
691572,Studio flat in Istanbul very good price,2552453,Ozkan,,Fatih,41.0304,28.94722,Entire home/apt,419,14,36,2020-11-14,0.55,5,332,3,
691637,Luxury in space & full privacy,3072862,Levent,,Fatih,41.00378,28.97975,Entire home/apt,2483,1,3,2016-05-24,0.05,4,213,0,
694026,Comfy Central Room in A Safe Area,3550985,Ahmet,,Sisli,41.05529,28.97863,Private room,135,3,36,2017-04-21,0.49,1,365,0,
694664,EDEN | 1Bed with Garden in CIHANGIR,852380,Ilker,,Beyoglu,41.03226,28.98376,Entire home/apt,568,3,30,2017-08-04,0.33,3,268,5,
701899,"Artist's Studio, Central & Near Taksim",3195183,Efe & Memet,,Sisli,41.04899,28.98646,Entire home/apt,371,2,210,2021-08-06,2.18,4,343,23,
703593,Perfect Located HOUSE Cihangir BEYOGLU,2769925,Pelin,,Beyoglu,41.03099,28.98272,Entire home/apt,390,2,366,2021-09-10,3.75,5,67,38,
705394,"Catch Spell of  Beyoglu, PERA, Taxim,taksim",3314654,Baris,,Beyoglu,41.02976,28.97419,Entire home/apt,679,2,39,2021-08-26,1.08,2,357,9,
708882,LÜX_TEMİZ_HİJYENİK_DAİRE,3646896,Şafak,,Sisli,41.07401,29.00048,Entire home/apt,1066,1,0,,,1,365,0,
709378,"Really Turkish Hospitality Mimaroba, Büyükçekmece",3649401,Fikret,,Besiktas,41.04284,29.00399,Private room,362,1,0,,,1,362,0,
710475,"house surrounded by greenery,beykoz",3657032,Canan,,Beykoz,41.13963,29.13012,Entire home/apt,489,1,3,2015-08-23,0.04,1,365,0,
710749,Tabiatla iç içe! Ulaşım çok kolay!,3658014,Necdet,,Cekmekoy,41.03261,29.17809,Private room,619,1,0,,,1,365,0,
714419,Attic for 2adults+2kids in villa,3679414,Bilge Han,,Sariyer,41.23412,29.00687,Private room,890,6,0,,,1,365,0,
717409,"PRIVATE ROOM,CENTRAL OF MECIDIYEKOY",1411951,Nedret,,Sisli,41.07315,28.99933,Entire home/apt,828,6,0,,,1,364,0,
718628,Şık aydınlık site içinde daire,3706697,Suna,,Sancaktepe,41.00618,29.20436,Entire home/apt,632,10,1,2021-08-29,0.88,2,365,1,
718917,Fancy Flat near Taksim Square (7),1605466,Kerem,,Beyoglu,41.03948,28.98233,Entire home/apt,284,1,323,2021-03-28,3.72,12,358,13,
723680,1001 nights in Istanbul,3739117,Nora,,Beyoglu,41.02895,28.98362,Entire home/apt,1035,3,4,2018-10-07,0.04,1,365,0,
724307,Private Room in Residential Area,3744228,Seckin,,Besiktas,41.07433,29.02457,Private room,309,1,0,,,1,365,0,
724513,Villa Bosphorus Konak,1542021,İlhan,,Beykoz,41.17503,29.08932,Entire home/apt,1682,2,3,2013-12-01,0.03,7,234,0,
728570,Nice pvt room near Sabiha airport,3780095,Fi̇li̇z,,Tuzla,40.81867,29.30315,Private room,361,1,0,,,1,365,0,
728601,Adorable private bedroom & bathroom,350982,Sibel,,Besiktas,41.05984,29.01945,Private room,670,3,1,2015-08-31,0.01,1,365,0,
729616,Small room in the city center,3338221,Bahar,,Fatih,41.01691,28.92926,Private room,133,2,13,2014-04-08,0.12,2,365,0,
730613,Single room in Avenue Bagdat Apart,767876,Pelin,,Kadikoy,40.97417,29.06564,Private room,206,5,11,2015-05-20,0.12,3,334,0,
731045,Big & old apartment close to Nişantaşı and Taksim,3803282,Pinar,,Sisli,41.05503,28.9894,Private room,517,1,0,,,3,362,0,
739517,Historical Spacious Room in Taksim!,3733806,Süreyya,,Beyoglu,41.03083,28.98059,Private room,310,2,63,2018-09-11,0.73,1,363,0,
740158,"Marvelous sea view, 80m2 penthouse",3815061,Bahri&Nihal,,Uskudar,41.01446,29.01539,Entire home/apt,464,3,77,2021-09-22,1.03,3,342,10,
741440,Orange Studio Private&Great Terrace,466302,Demir,,Sisli,41.05107,28.98732,Entire home/apt,248,2,37,2016-08-05,0.40,12,264,1,
741489,Taksimde eğlence ve tarihin içinde,3851071,Ali,,Beyoglu,41.03065,28.98378,Entire home/apt,1035,3,0,,,1,365,0,
742074,Cheap Taksim Wooden Mansion!,3785798,Miko And Roza,,Beyoglu,41.03187,28.97283,Entire home/apt,259,4,44,2018-08-23,0.42,1,307,0,
743975,Magnificent Rooms For Your Comfort,3898634,Bilal,,Uskudar,41.01854,29.014,Private room,619,1,1,2015-03-05,0.01,1,365,0,
744102,Furnished 3BR Apt near Taksim SQ,3899554,Demet,,Sisli,41.046,28.99326,Entire home/apt,200,180,0,,,1,365,0,
744242,#Old City#Authentic Duplex #Terrace,4334558,Ibrahim,,Fatih,41.0119,28.95237,Entire home/apt,347,2,128,2020-03-09,1.32,1,258,0,
746868,Renewed basement studio with garden,2248444,Pinar,,Beyoglu,41.03806,28.97581,Entire home/apt,178,2,37,2021-09-05,0.52,4,242,5,
746925,TAKSIM CENTER - Comfy Room / House,3000696,Onur,,Beyoglu,41.0403,28.98235,Private room,155,2,1,2013-06-20,0.01,1,365,0,
750291,Cozy Room OLIVE   @Kaboom Guest House,1806816,Kaboom Guest House,,Beyoglu,41.03691,28.97167,Private room,197,2,9,2020-01-02,0.30,7,60,0,
750300,Cosy flat at the heart of İstanbul,3944343,Ayla,,Beyoglu,41.03514,28.97667,Entire home/apt,364,4,113,2021-08-06,1.26,10,341,5,
757385,One bedroom apartment in Istanbul,3988379,Omer,,Kagithane,41.07491,28.97583,Entire home/apt,819,1,0,,,1,365,0,
757694,Room for Rent in Istanbul Airport,3845067,Ömür,,Bahcelievler,41.00406,28.82735,Private room,413,1,0,,,1,365,0,
764673,1+1 Modern House at the Bosphorus!!,3878300,Gonca,,Besiktas,41.04603,29.01484,Entire home/apt,392,3,8,2017-02-18,0.08,1,362,0,
767323,Comfortable rooms in Beylikdüzü,3043974,Hakan,,Beylikduzu,41.00387,28.6499,Private room,516,1,3,2013-02-01,0.03,1,365,0,
768439,In the heart of Cihangir!,2017892,Dogan,,Beyoglu,41.03095,28.98245,Entire home/apt,517,365,6,2013-07-29,0.06,1,365,0,
768724,Room in Touristic Spot of Istanbul,4055099,Hediye,,Beyoglu,41.03363,28.98858,Private room,155,5,15,2021-08-19,0.42,2,351,3,
769270,Rental Room in Istanbul Good Choice,4057328,Fırat,,Basaksehir,41.08559,28.66085,Private room,356,1,0,,,2,365,0,
770225,2 min Accross Metro 20min to Taksim,4063457,Erhan,,Sisli,41.10122,29.00202,Private room,214,1,3,2012-12-31,0.03,1,337,0,
776764,Incomparable view/Spacious Kadıköy,1148150,Handan,,Kadikoy,40.98819,29.02951,Private room,300,1,10,2018-08-31,0.13,3,365,0,
778627,Central @ ISTANBUL close to History,4057328,Fırat,,Fatih,41.01536,28.94716,Entire home/apt,724,1,0,,,2,365,0,
781959,SPACE IN HISTORICAL BOSPHORUS HOUSE,3304529,Erkmen,,Besiktas,41.0681,29.04272,Private room,773,7,0,,,1,365,0,
782389,Studio fully serviced in the trendiest district,4126563,Burak,,Sisli,41.04946,28.99007,Hotel room,983,1,5,2021-07-14,0.20,4,365,2,
783488,Stylish Suite Room with kitchenette in No:11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.03151,28.97421,Hotel room,569,1,54,2018-05-09,0.90,6,343,0,
784620,Studio in Galata area near Tram St.,4137180,Ahmet,,Beyoglu,41.02949,28.97849,Entire home/apt,227,4,145,2020-09-06,1.66,2,70,10,
784758,Twin Suit fully serviced in the trendiest district,4126563,Burak,,Sisli,41.05092,28.99035,Hotel room,983,1,0,,,4,360,0,
785113,Old Istanbul  view/ quiet  terrace,1148150,Handan,,Kadikoy,40.98492,29.02851,Private room,196,1,32,2018-04-23,0.37,3,251,0,
785494,"Urban Blue Residence - 2BR - 1,5 BA - Galata",2618254,Dodo,,Beyoglu,41.02649,28.97439,Entire home/apt,1379,4,177,2021-08-12,1.95,3,87,4,
788715,Безупречночисто CasaLoBueno#2 Comfort Galata Tower,2054075,Doret & Izel,,Beyoglu,41.02668,28.97579,Entire home/apt,815,4,83,2021-09-27,0.82,4,1,5,
788822,in the heart of Istanbul,1803233,Maria,,Beyoglu,41.0395,28.97767,Entire home/apt,186,60,1,2015-11-25,0.01,1,273,0,
791056,SPECIAL OFFER Spacious Ottoman style Apartment at the heart of everything.,4167573,David,,Beyoglu,41.03384,28.97912,Entire home/apt,560,2,61,2021-08-21,0.60,1,341,10,
791977,Ground Floor 2+1 @ TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.04057,28.98126,Private room,724,2,0,,,13,345,0,
793299,Your home in Central Istanbul,4179813,Ahmet,,Sisli,41.04408,28.97746,Private room,310,1,0,,,1,364,0,
796583,"Cozy Home & Office, Istanbul",4196378,Kerem,,Besiktas,41.0805,29.04301,Entire home/apt,1805,1,0,,,1,364,0,
803139,Comfortable apartment in Taksim,4226994,Marika,,Sisli,41.04321,28.98621,Entire home/apt,889,1,0,,,1,365,0,
803613,Deluxe Suite with Bosphorus View,4229442,Hasan,,Beyoglu,41.03228,28.98641,Entire home/apt,1242,1,0,,,3,365,0,
804340,"Apartment w. garden in Macka, Besiktas, Tesvikiye",4220690,Ayse & Ned,,Besiktas,41.04318,28.99796,Entire home/apt,466,7,12,2019-08-12,0.36,1,0,0,
812948,2 kedili daire..  :),1573951,Emre,,Maltepe,40.94984,29.1589,Private room,407,1,0,,,1,365,0,
813948,Stylish & Cozy Apartment,4277163,Jonas,,Beyoglu,41.02949,28.97794,Entire home/apt,879,3,43,2018-07-15,0.49,1,0,0,
814155,"Modern , Stylish , 2 min to tram/funicular",1542021,İlhan,,Beyoglu,41.03373,28.99154,Entire home/apt,1179,2,15,2019-04-11,0.40,7,0,0,
814340,A nice stay in old İstanbul (Balat),4279051,Ahu,,Fatih,41.03419,28.94348,Private room,444,1,1,2017-05-18,0.02,1,364,0,
815172,Feel like in your own home in ŞİŞLİ,4282661,Metin,,Sisli,41.06286,28.98441,Private room,175,1,0,,,1,364,0,
820752,Alaaddin Apart Beyoglu,4310495,Alaaddin,,Beyoglu,41.03472,28.98079,Entire home/apt,369,6,14,2015-07-22,0.13,2,272,0,
821841,Old Istanbul view/ bedroom for 3,1148150,Handan,,Kadikoy,40.98832,29.02911,Private room,355,1,19,2013-08-26,0.18,3,339,0,
823470,Cozy & Pretty Room in Taksim Square,4312116,Emin,,Beyoglu,41.0369,28.97936,Private room,470,1,0,,,1,365,0,
827174,Luxury Studio in Beyoglu,4339636,Neva,,Beyoglu,41.03162,28.97934,Hotel room,547,1,3,2020-11-30,0.08,15,362,1,
827176,Stylish Studio with Private Patio,4339636,Neva,,Beyoglu,41.03162,28.9794,Entire home/apt,510,1,73,2021-02-24,1.87,15,316,19,
827177,Design Terrace Suit w 24/7 Security,4339636,Neva,,Beyoglu,41.03156,28.97933,Hotel room,496,1,32,2019-08-04,0.56,15,358,2,
827178,Stylish Roof Suit in Beyoğlu,4339636,Neva,,Beyoglu,41.03158,28.97933,Entire home/apt,496,1,83,2021-08-28,1.72,15,351,16,
827440,Nice Studio in the City Center,4339119,فارس,,Sisli,41.06061,28.98604,Private room,1333,3,0,,,1,364,0,
829628,Central & peaceful home @ Bostanci,4347509,Arzu,,Maltepe,40.9558,29.10595,Entire home/apt,464,30,0,,,1,46,0,
830096,Stunning Double Room in Besiktas!,2541656,Başak,,Besiktas,41.05136,29.00635,Private room,124,7,33,2014-07-22,0.40,11,265,5,
835835,modern new building in asian site,4360606,Kerem,,Atasehir,41.00107,29.10075,Entire home/apt,331,3,50,2020-12-05,0.51,1,304,4,
836523,Exclusive and elite location (1 +1),2464199,Fahrettin,,Beyoglu,41.0317,28.98159,Entire home/apt,1478,1,1,2013-04-02,0.01,5,358,0,
841120,"live like a hip local, w/alcove",4392731,Emrah,,Beyoglu,41.02649,28.97665,Entire home/apt,724,6,38,2021-07-04,0.99,8,342,8,
843343,Apartment in the hearth of Beyoglu,4310495,Alaaddin,,Beyoglu,41.03628,28.97991,Entire home/apt,414,6,17,2019-05-31,0.47,2,272,0,
846376,"live like a hip local, w/balcony",4392731,Emrah,,Beyoglu,41.02809,28.97487,Entire home/apt,776,6,23,2021-07-21,0.61,8,241,2,
846394,"live like a hip local, 1st floor",4392731,Emrah,,Beyoglu,41.02609,28.97655,Entire home/apt,569,6,33,2020-09-08,0.92,8,362,2,
846430,"live like a hip local, penthouse",4392731,Emrah,,Beyoglu,41.02812,28.97482,Entire home/apt,1035,4,2,2013-04-06,0.02,8,241,0,
847765,Sweet Flat in Cihangir Cukurcuma,2769925,Pelin,,Beyoglu,41.03251,28.98255,Entire home/apt,330,2,373,2021-02-20,4.04,5,74,32,
848861,Fancy Double Room with Kitchenette in No:11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.02965,28.97573,Hotel room,466,1,38,2019-02-24,0.66,6,347,0,
849225,Double Room with Kitchenette in No:11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.03152,28.97594,Hotel room,362,1,1,2017-07-19,0.02,6,361,0,
849707,Apartment in the Heart of the City6,792658,ISlK,,Beyoglu,41.03906,28.98266,Entire home/apt,352,3,61,2021-08-28,0.92,9,358,2,
853021,Apartment in the Heart of the City4,792658,ISlK,,Beyoglu,41.03856,28.983,Entire home/apt,301,3,112,2019-04-17,1.34,9,354,5,
853077,Apartment in the Heart of the City5,792658,ISlK,,Beyoglu,41.03914,28.98302,Entire home/apt,331,2,76,2019-05-01,0.96,9,350,6,
853129,Studio in the Heart of the City 2,792658,ISlK,,Beyoglu,41.03907,28.9827,Entire home/apt,340,3,223,2020-09-10,2.13,9,357,20,
853852,ModernKing Suite Studio Near Taksim,730566,Murat,,Beyoglu,41.03807,28.98088,Private room,569,1,0,,,3,364,0,
853928,"COMFORTABLE, CHIC, MODERN",4452858,Derya,,Kagithane,41.09796,28.96931,Private room,309,1,0,,,1,365,0,
854850,Tophane-Luxury&Serviced Flat 2+1,1585558,Xflats,,Beyoglu,41.02714,28.98095,Entire home/apt,828,1,12,2019-11-28,0.19,23,337,2,
855862,LOVELY ROOM -Central Kadıkoy-Moda,4473413,Yaşam,,Kadikoy,40.98275,29.02238,Private room,200,2,3,2014-03-01,0.03,1,364,0,
856979,"Lovely, bright, historical: Galata",4481370,Tan,,Beyoglu,41.02722,28.97318,Private room,362,3,37,2015-12-02,0.44,1,89,0,
858037,"Uptwins Deluxe Residence, 1+1",4489105,Osman,,Kartal,40.90959,29.21125,Entire home/apt,1610,1,0,,,1,365,0,
861148,Cihangir antique palace - Beyoğlu,4511780,Tolga,,Beyoglu,41.03076,28.98148,Entire home/apt,284,2,80,2021-07-05,0.78,1,321,21,
865649,Room in Kadikoy,2924046,Ezgi,,Kadikoy,40.98494,29.03264,Private room,1031,1,0,,,2,83,0,
868130,Double Room with Garden in No11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.03053,28.97447,Hotel room,455,1,90,2021-03-22,1.14,6,346,3,
868318,Area Apartments *Mis* Taksim,4573286,Sayat,,Beyoglu,41.03702,28.98203,Entire home/apt,1035,1,0,,,1,365,0,
868993,Private room central to Everywhere,4578161,Koray,,Kadikoy,40.9949,29.03621,Private room,61,2,2,2018-03-28,0.03,1,127,0,
869999,Cozy Flat with TAKSIM Square View,2328616,Arzu,,Beyoglu,41.03999,28.98379,Entire home/apt,724,1,4,2015-05-06,0.04,1,365,0,
871348,Spacious Balcony Duplex Sultanahmet,4593728,Gulnur,,Fatih,41.00633,28.97045,Entire home/apt,1018,30,84,2019-10-18,0.85,4,365,0,
871781,Sea view Family Suite Sultanahmet,4593728,Gulnur,,Fatih,41.00633,28.97045,Entire home/apt,618,30,114,2019-12-23,1.09,4,365,2,
871792,Super Luxury Farmhouse in Silivri,4373001,Serkan,,Silivri,41.21394,28.08979,Entire home/apt,2643,2,1,2015-08-03,0.01,1,364,0,
874508,Seaview Penthouse Suite Sultanahmet,4593728,Gulnur,,Fatih,41.00637,28.9704,Entire home/apt,524,30,75,2019-11-22,0.87,4,365,0,
874746,Spacious Garden Duplex Sultanahmet,4593728,Gulnur,,Fatih,41.00633,28.97045,Entire home/apt,1622,90,150,2019-10-12,1.46,4,365,0,
874931,"Sultanahmet - Istanbul, Tugra Suite",2999837,Saban,,Fatih,41.00417,28.96604,Entire home/apt,269,1,224,2021-05-01,2.28,12,344,32,
874935,"Sultanahmet - Istanbul, Cumba Suite",2999837,Saban,,Fatih,41.00417,28.96604,Entire home/apt,238,1,174,2021-03-12,1.85,12,351,18,
875054,"Sultanahmet-Istanbul, Sarnic Suite",2999837,Saban,,Fatih,41.00417,28.96604,Entire home/apt,269,1,115,2019-09-11,1.55,12,359,17,
877785,Nice Flat at heart of İstiklal,4638427,Fevzi,,Beyoglu,41.03392,28.97981,Entire home/apt,1138,1,0,,,1,365,0,
879400,Family Suite for 4 fully serviced in Nişantaşı,4126563,Burak,,Sisli,41.05015,28.98833,Hotel room,1668,1,1,2019-12-25,0.05,4,343,0,
883171,Deluxe 2 Br Apt Close 2 Blue Mosque,2999837,Saban,,Fatih,41.00408,28.97602,Entire home/apt,704,1,106,2021-07-14,1.32,12,347,1,
884106,"Central, Easy Access in Sultanahmet",2999837,Saban,,Fatih,41.00673,28.97048,Entire home/apt,672,1,146,2021-07-20,1.95,12,0,22,
891043,"1+1,Live in an historic three Civilizations Life!",4733924,Cesim,,Fatih,41.0047,28.97108,Entire home/apt,362,3,16,2021-09-05,0.44,7,363,5,
891181,Beautiful Double Room in Besiktas,2541656,Başak,,Besiktas,41.05167,29.00572,Private room,134,4,30,2014-05-11,0.33,11,249,1,
896029,Superior Suite @CIHANGIR,4229442,Hasan,,Beyoglu,41.03131,28.98648,Entire home/apt,724,1,3,2019-08-24,0.07,3,365,0,
903061,Cozy Flat with Sea View,4827459,Güven,,Beyoglu,41.02907,28.9825,Entire home/apt,507,2,8,2020-12-28,0.08,8,360,1,
906234,Old Neighboor of Istanbul rent room,4850445,Orkun,,Fatih,41.00097,28.93073,Private room,259,1,0,,,1,365,0,
906294,"Great place in Buyukada, Istanbul!",4850823,Feyza,,Adalar,40.87313,29.12668,Entire home/apt,1494,60,8,2019-08-25,0.09,2,122,0,
906497,Cozy and calm space in Tesvikiye,4850823,Feyza,,Besiktas,41.04657,28.99696,Entire home/apt,871,5,22,2019-11-13,0.32,2,121,0,
908653,Bright clean near Istiklal Street ! (5),1605466,Kerem,,Beyoglu,41.03948,28.98233,Entire home/apt,287,1,251,2021-03-29,2.92,12,360,10,
909246,big room in nice/central apartment,4844548,Ayshin,,Sisli,41.04633,28.98518,Private room,517,1,0,,,1,90,0,
909875,Charming Apartment in Golden Horn,4489405,Ali,,Fatih,41.03132,28.94801,Private room,569,1,0,,,1,365,0,
914899,Wanted:nice company :) Moda-Kadikoy,4496368,Betul,,Kadikoy,40.98462,29.02622,Private room,169,3,31,2021-08-12,0.39,2,355,2,
925717,"Cozy flat, City Centre,Taksim Area",4980245,Nelly,,Beyoglu,41.0376,28.97527,Entire home/apt,362,2,8,2019-12-07,0.09,8,91,0,
929076,Penthouse in Beyoglu enjoy Bosphorus,2461445,Yiğit,,Beyoglu,41.03284,28.98547,Private room,887,1,7,2016-04-02,0.10,1,90,0,
932260,Amazing apartment in the center,5023383,Han,,Beyoglu,41.03522,28.98622,Entire home/apt,539,3,60,2021-06-10,0.69,3,361,5,
933576,5 min to Taksim - central & clean,5033953,Volkan,,Beyoglu,41.03662,28.98204,Private room,687,1,0,,,2,365,0,
933819,5 min to Taksim - central & clean 2,5033953,Volkan,,Beyoglu,41.03609,28.98395,Entire home/apt,983,1,1,2013-04-24,0.01,2,365,0,
936814,COSY&SUNNY ROOM NEAR HOTELS LAND!!,896399,Elif,,Besiktas,41.0605,29.00439,Private room,325,3,1,2013-10-02,0.01,1,365,0,
937206,Studio Apartment in Beyoglu/TAKSIM,2781217,Fatma,,Beyoglu,41.03685,28.97702,Entire home/apt,217,1,40,2019-08-02,0.44,7,355,0,
938817,Furnished Apartment in TAKSIM,4674027,Sevim,,Beyoglu,41.03949,28.98422,Private room,517,1,0,,,1,365,0,
940801,Small Studio1@TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.03951,28.98176,Hotel room,239,2,48,2021-04-04,0.54,13,357,2,
940804,Small Studio@Taksim Square,4172454,Safa,,Beyoglu,41.03856,28.98152,Entire home/apt,256,2,44,2019-05-04,1.48,13,357,4,
940808,Small Studio3@TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.03965,28.98184,Hotel room,240,2,116,2019-11-29,1.72,13,357,1,
940809,Small Studio4@TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.03907,28.98266,Hotel room,245,2,53,2020-01-20,1.52,13,357,0,
940812,Big Studio1 @ TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.03964,28.98186,Entire home/apt,262,2,85,2021-01-23,0.94,13,336,17,
940814,Big Studio2 @ TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.03965,28.98187,Hotel room,267,2,108,2021-06-04,1.58,13,355,8,
940818,Big Studio3 @ TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.04022,28.98109,Hotel room,267,2,67,2019-09-30,2.01,13,357,6,
940821,1+1 Suit 1 @ TAKSIM very Touristic,4172454,Safa,,Beyoglu,41.03964,28.98186,Hotel room,318,2,41,2019-10-25,1.23,13,356,4,
